,Airline,Departure_time,Time_of_arrival,Duration,Source,Destination,Meal_availability,Number_of_stops,Price
3726,Air India,11:20,22:20,11h 00m,Goa,Bangalore,No Meal Fare,2 Stop(s),"9,150"
3727,Air India,11:20,17:55,6h 35m,Goa,Bangalore,No Meal Fare,1 Stop,"9,669"
3728,Vistara,13:20,08:50,19h 30m,Goa,Bangalore,No Meal Fare,2 Stop(s),"11,122"
3729,Vistara,12:15,08:50,20h 35m,Goa,Bangalore,No Meal Fare,2 Stop(s),"11,122"
3730,Air India,21:00,07:55,10h 55m,Goa,Bangalore,No Meal Fare,1 Stop,"11,880"
3731,Air India,21:00,11:10,14h 10m,Goa,Bangalore,No Meal Fare,1 Stop,"11,880"
3732,Air India,21:00,18:30,21h 30m,Goa,Bangalore,No Meal Fare,1 Stop,"11,880"
3733,Air India,15:20,08:55,17h 35m,Goa,Bangalore,No Meal Fare,2 Stop(s),"12,460"
3734,Air India,15:20,08:55,17h 35m,Goa,Bangalore,No Meal Fare,2 Stop(s),"12,460"
3735,Air India,15:20,12:30,21h 10m,Goa,Bangalore,No Meal Fare,2 Stop(s),"12,460"
3736,Air India,15:20,12:30,21h 10m,Goa,Bangalore,No Meal Fare,2 Stop(s),"12,460"
3737,Vistara,11:35,18:50,7h 15m,Goa,Bangalore,Free Meal,1 Stop,"12,592"
